timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-08T08:42:00+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.399,1.68,3346,3342,0,35.0,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:01+08:00,1,1,1,24.08,1,1,1,AUTO,1,0.396,1.68,3346,3342,0,35.01,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:02+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.401,1.82,3347,3343,0,35.02,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:03+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.401,1.71,3348,3344,0,35.02,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:04+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.401,1.6,3348,3344,0,35.03,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:05+08:00,1,1,1,23.95,1,1,1,AUTO,1,0.399,1.6,3349,3345,0,35.04,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:06+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.402,1.69,3350,3346,0,35.05,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:07+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.399,,3350,3346,0,35.06,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:08+08:00,1,1,1,24.06,1,1,1,AUTO,1,0.401,,3351,3347,0,35.07,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:09+08:00,1,1,1,23.94,1,1,1,AUTO,1,0.397,,3352,3348,0,35.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:10+08:00,1,1,1,24.0,1,1,1,AUTO,1,0.399,,3352,3348,0,35.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:11+08:00,1,1,1,24.04,1,1,1,AUTO,1,0.402,,3353,3349,0,35.09,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:12+08:00,1,1,1,23.91,1,1,1,AUTO,1,0.403,,3354,3350,0,35.1,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:13+08:00,1,1,1,23.91,1,1,1,AUTO,1,0.399,,3354,3350,0,35.11,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:14+08:00,1,1,1,24.0,1,1,1,AUTO,1,0.401,,3355,3351,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:15+08:00,1,1,1,23.96,1,1,1,AUTO,1,0.397,,3356,3352,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:16+08:00,1,1,1,23.92,1,1,1,AUTO,1,0.399,,3356,3352,0,35.13,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:17+08:00,1,1,1,24.06,1,1,1,AUTO,1,0.397,,3357,3353,0,35.14,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:18+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.402,,3358,3354,0,35.15,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:19+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.399,,3358,3354,0,35.16,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:20+08:00,1,1,1,24.08,1,1,1,AUTO,1,0.396,1.81,3359,3355,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:21+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.403,1.66,3360,3356,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:22+08:00,1,1,1,23.94,1,1,1,AUTO,1,0.403,1.71,3360,3356,0,35.18,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:23+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.402,1.77,3361,3357,0,35.19,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:24+08:00,1,1,1,24.07,1,1,1,AUTO,1,0.4,1.82,3362,3358,0,35.2,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:25+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.402,1.63,3362,3358,0,35.21,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:26+08:00,1,1,1,24.12,1,1,1,AUTO,1,0.402,1.8,3363,3359,0,35.22,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:27+08:00,1,1,1,23.92,1,1,1,AUTO,1,0.396,1.61,3364,3360,0,35.23,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:28+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.399,1.79,3364,3360,0,35.23,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:29+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.398,1.7,3365,3361,0,35.24,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:30+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.399,1.59,3366,3362,0,35.25,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:31+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.4,1.68,3366,3362,0,35.26,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:32+08:00,1,1,1,24.09,1,1,1,AUTO,1,0.401,1.64,3367,3363,0,35.27,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:33+08:00,1,1,1,23.9,1,1,1,AUTO,1,0.397,1.8,3368,3364,0,35.27,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:34+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.4,1.65,3368,3364,0,35.28,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:35+08:00,1,1,1,24.03,1,1,1,AUTO,1,0.397,1.63,3369,3365,0,35.29,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:36+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.398,1.75,3370,3366,0,35.3,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:37+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.397,1.62,3370,3366,0,35.31,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:38+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.401,1.8,3371,3367,0,35.32,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:39+08:00,1,1,1,23.96,1,1,1,AUTO,1,0.403,1.68,3372,3368,0,35.33,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:40+08:00,1,1,1,24.12,1,1,1,AUTO,1,0.403,1.71,3372,3368,0,35.33,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:41+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.404,1.69,3373,3369,0,35.34,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:42+08:00,1,1,1,23.9,1,1,1,AUTO,1,0.396,1.61,3374,3370,0,35.35,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-08T08:42:43+08:00,1,0,0,0.1,0,0,0,AUTO,1,0.18,0,3374,3370,0,35.36,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-08T08:42:44+08:00,1,0,0,0.1,0,0,0,AUTO,1,0.06,0,3374,3370,0,35.37,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-08T08:42:45+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,3374,3370,0,35.38,0,0,1,1,1,0,0,0,0,0,0,0,1
