timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-10T10:16:00+08:00,1,1,1,24.12,1,1,1,AUTO,1,0.401,1.8,3859,3856,0,35.0,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:01+08:00,1,1,1,23.92,1,1,1,AUTO,1,0.397,1.82,3859,3856,0,35.01,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:02+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.399,1.8,3860,3857,0,35.01,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:03+08:00,1,1,1,24.02,1,1,1,AUTO,1,0.401,1.66,3860,3857,0,35.02,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:04+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.401,1.61,3861,3858,0,35.02,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:05+08:00,1,1,1,23.96,1,1,1,AUTO,1,0.396,1.65,3861,3858,0,35.03,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:06+08:00,1,1,1,24.07,1,1,1,AUTO,1,0.402,1.74,3862,3859,0,35.03,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:07+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.399,1.73,3862,3859,0,35.04,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:08+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.4,1.69,3863,3860,0,35.05,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:09+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.397,1.78,3863,3860,0,35.05,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:10+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.399,1.7,3864,3861,0,35.06,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:11+08:00,1,1,1,23.9,1,1,1,AUTO,1,0.404,1.69,3864,3861,0,35.06,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:12+08:00,1,1,1,24.0,1,1,1,AUTO,1,0.401,1.66,3865,3862,0,35.07,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:13+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.403,1.7,3865,3862,0,35.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:14+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.403,1.59,3866,3863,0,35.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:15+08:00,1,1,1,24.02,1,1,1,AUTO,1,0.398,1.75,3866,3863,0,35.09,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:16+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.396,1.79,3867,3864,0,35.09,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:17+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.399,1.62,3867,3864,0,35.1,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:18+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.397,1.7,3868,3865,0,35.11,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:19+08:00,1,1,1,24.04,1,1,1,AUTO,1,0.399,1.62,3868,3865,0,35.11,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:20+08:00,1,,,,,1,1,,,0.402,1.64,3869,3866,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:21+08:00,1,,,,,1,1,,,0.399,1.66,3869,3866,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:22+08:00,1,,,,,1,1,,,0.404,1.77,3870,3867,0,35.13,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:23+08:00,1,,,,,1,1,,,0.404,1.82,3870,3867,0,35.13,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:24+08:00,1,,,,,1,1,,,0.401,1.77,3871,3868,0,35.14,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:25+08:00,1,,,,,1,1,,,0.401,1.71,3871,3868,0,35.15,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:26+08:00,1,,,,,1,1,,,0.399,1.61,3872,3869,0,35.15,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:27+08:00,1,,,,,1,1,,,0.403,1.66,3872,3869,0,35.16,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:28+08:00,1,,,,,1,1,,,0.403,1.72,3873,3870,0,35.16,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:29+08:00,1,,,,,1,1,,,0.398,1.59,3873,3870,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:30+08:00,1,,,,,1,1,,,0.398,1.62,3874,3871,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:31+08:00,1,,,,,1,1,,,0.4,1.66,3874,3871,0,35.18,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:32+08:00,1,,,,,1,1,,,0.403,1.61,3875,3872,0,35.19,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:33+08:00,1,,,,,1,1,,,0.4,1.8,3875,3872,0,35.19,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:34+08:00,1,,,,,1,1,,,0.399,1.77,3876,3873,0,35.2,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:35+08:00,1,,,,,1,1,,,0.404,1.6,3876,3873,0,35.2,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:36+08:00,1,,,,,1,1,,,0.403,1.81,3877,3874,0,35.21,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:37+08:00,1,,,,,1,1,,,0.396,1.8,3877,3874,0,35.22,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:38+08:00,1,,,,,1,1,,,0.396,1.6,3878,3875,0,35.22,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:39+08:00,1,,,,,1,1,,,0.403,1.79,3878,3875,0,35.23,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:16:40+08:00,1,,,,,0,0,,,0.18,0,3878,3875,0,35.23,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:41+08:00,1,,,,,0,0,,,0.06,0,3878,3875,0,35.24,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:42+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.25,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:43+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.25,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:44+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.26,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:45+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.26,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:46+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.27,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:47+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.27,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:48+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.28,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:49+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.29,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:50+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.29,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:51+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.3,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:52+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.3,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:53+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.31,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:54+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.31,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:55+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.32,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:56+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.33,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:57+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.33,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:58+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.34,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:16:59+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.34,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:00+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.35,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:01+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.36,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:02+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.36,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:03+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.37,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:04+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.37,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:05+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.38,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:06+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.39,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:07+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.39,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-10T10:17:08+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.4,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-10T10:17:09+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.4,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-10T10:17:10+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.41,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-10T10:17:11+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.41,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:12+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.42,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:13+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.43,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:14+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.43,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:15+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.44,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:16+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.44,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:17+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.45,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:18+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.45,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:19+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.46,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:20+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.47,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:21+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.47,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:22+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.48,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:23+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.48,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:24+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.49,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:25+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.5,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:26+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.5,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:27+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.51,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:28+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.51,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:29+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.52,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:30+08:00,1,,,,,0,0,,,0,0,3878,3875,0,35.53,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:31+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3878,3875,0,35.53,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:32+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,3878,3875,0,35.54,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:33+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3878,3875,0,35.54,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:34+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3878,3875,0,35.55,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:35+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3878,3875,0,35.55,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:36+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,3878,3875,0,35.56,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:37+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3878,3875,0,35.57,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:38+08:00,1,1,1,24.11,1,0,0,AUTO,1,0,0,3878,3875,0,35.57,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:39+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,3878,3875,0,35.58,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:40+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3878,3875,0,35.58,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:41+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,3878,3875,0,35.59,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:42+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3878,3875,0,35.59,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:43+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,3878,3875,0,35.6,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-10T10:17:44+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,3878,3875,0,35.61,0,0,1,1,1,0,1,0,0,0,1,0,1
