timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-07T13:25:00+08:00,1,1,1,23.88,1,0,0,AUTO,1,0,0,3088,3085,0,44.8,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:01+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,44.78,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:02+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,44.77,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:03+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,44.75,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:04+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,3088,3085,0,44.73,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:05+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,3088,3085,0,44.72,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:06+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,44.7,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:07+08:00,1,1,1,23.99,1,0,0,AUTO,1,0,0,3088,3085,0,44.68,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:08+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,44.67,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:09+08:00,1,1,1,23.93,1,0,0,AUTO,1,0,0,3088,3085,0,44.65,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:10+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,3088,3085,0,44.63,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:11+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,3088,3085,0,44.62,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:12+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,44.6,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:13+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,3088,3085,0,44.72,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:14+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,3088,3085,0,44.83,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:15+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,44.95,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:16+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,3088,3085,0,45.07,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:17+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,3088,3085,0,45.18,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:18+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,3088,3085,0,45.3,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:19+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,3088,3085,0,45.42,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:20+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,45.53,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:21+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,45.65,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:22+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,45.77,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:23+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,3088,3085,0,45.88,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:24+08:00,1,1,1,23.99,1,0,0,AUTO,1,0,0,3088,3085,0,46.0,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:25+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,3088,3085,0,46.01,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:26+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,46.02,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:27+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,46.04,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:28+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,46.05,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:29+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,3088,3085,0,46.06,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:30+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,46.08,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:31+08:00,1,1,1,23.98,1,0,0,AUTO,1,0,0,3088,3085,0,46.09,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:32+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,3088,3085,0,46.1,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:33+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,46.11,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:34+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,46.12,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:35+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,3088,3085,0,46.14,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:36+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,3088,3085,0,46.15,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:37+08:00,1,1,1,23.99,1,0,0,AUTO,1,0,0,3088,3085,0,46.16,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:38+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,3088,3085,0,46.17,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:39+08:00,1,1,1,23.99,1,0,0,AUTO,1,0,0,3088,3085,0,46.19,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:40+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,3088,3085,0,46.2,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:41+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,46.21,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:42+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,46.23,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:43+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,46.24,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:44+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,46.25,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:45+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,3088,3085,0,46.26,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:46+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,3088,3085,0,46.27,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:47+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,3088,3085,0,46.29,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:48+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,3088,3085,0,46.3,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:49+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,3088,3085,0,46.31,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:50+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,46.33,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:51+08:00,1,1,1,24.02,1,0,0,AUTO,1,0,0,3088,3085,0,46.34,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:52+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,3088,3085,0,46.35,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:53+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,3088,3085,0,46.36,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:54+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,3088,3085,0,46.38,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:55+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,46.39,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:56+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,46.4,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:57+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,3088,3085,0,46.41,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:58+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,3088,3085,0,46.43,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:25:59+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,46.44,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:00+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,46.45,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:01+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,3088,3085,0,46.46,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:02+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,3088,3085,0,46.48,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:03+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,46.49,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:04+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,3088,3085,0,46.5,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:05+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,3088,3085,0,46.51,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:06+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,46.52,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:07+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,3088,3085,0,46.54,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:08+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,3088,3085,0,46.55,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:09+08:00,1,1,1,24.12,1,0,0,AUTO,1,0,0,3088,3085,0,46.56,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:10+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,46.58,0,0,1,1,1,0,0,1,1,0,1,1,0
2026-09-07T13:26:11+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,3088,3085,0,46.59,0,0,1,1,1,0,0,1,1,0,1,1,0
