timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-09T09:59:00+08:00,1,1,1,24.04,1,1,1,AUTO,1,0.402,1.61,3603,3599,0,57.0,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:01+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.399,1.68,3603,3599,0,57.04,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:02+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.402,1.72,3604,3600,0,57.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:03+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.401,1.77,3605,3601,0,57.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:04+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.403,1.71,3605,3601,0,57.16,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:05+08:00,1,1,1,24.02,1,1,1,AUTO,1,0.401,1.79,3606,3602,0,57.2,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:06+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.401,1.69,3607,3603,0,57.24,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:07+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.404,1.6,3607,3603,0,57.28,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:08+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.402,1.62,3608,3604,0,57.32,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:09+08:00,1,1,1,24.06,1,1,1,AUTO,1,0.403,1.81,3609,3605,0,57.36,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:10+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.401,1.66,3609,3605,0,57.39,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:11+08:00,1,1,1,24.08,1,1,1,AUTO,1,0.397,1.73,3610,3606,0,57.43,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-09T09:59:12+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.402,1.64,3611,3607,0,57.47,0,0,1,1,1,0,1,0,0,0,1,0,1
